snapshot_date,product_id,warehouse_id,stock_on_hand,safety_stock_level,reorder_point,annual_holding_rate
2025-10-13,SKU-1019,WH-02,243,50,119,0.2
2025-10-13,SKU-1020,WH-02,179,50,115,0.2
2025-10-13,SKU-1021,WH-02,468,80,190,0.2
2025-10-13,SKU-1022,WH-02,162,50,98,0.2
2025-10-13,SKU-1023,WH-02,166,30,68,0.2
2025-10-13,SKU-1024,WH-02,325,120,252,0.2
2025-10-13,SKU-1025,WH-02,293,120,243,0.2
2025-10-13,SKU-1026,WH-02,131,30,54,0.2
2025-10-13,SKU-1027,WH-02,111,50,110,0.2
2025-10-13,SKU-1028,WH-02,293,80,186,0.2
2025-10-13,SKU-1029,WH-02,5,80,190,0.2
2025-10-13,SKU-1030,WH-02,61,30,57,0.2
2025-10-13,SKU-1031,WH-02,91,30,63,0.2
2025-10-13,SKU-1032,WH-02,98,120,281,0.2
2025-10-13,SKU-1033,WH-02,39,50,115,0.2
2025-10-13,SKU-1034,WH-02,292,120,284,0.2
2025-10-13,SKU-1035,WH-02,370,80,179,0.2
2025-10-13,SKU-1036,WH-02,0,50,97,0.2
2025-10-13,SKU-1037,WH-02,135,30,57,0.2
2025-10-13,SKU-1038,WH-02,449,80,187,0.2
2025-10-13,SKU-1039,WH-02,17,30,65,0.2
2025-10-13,SKU-1040,WH-02,329,80,165,0.2
2025-10-13,SKU-1041,WH-02,24,80,176,0.2
2025-10-13,SKU-1042,WH-02,104,30,57,0.2
2025-10-13,SKU-1043,WH-02,404,80,186,0.2
2025-10-13,SKU-1044,WH-02,167,50,98,0.2
2025-10-13,SKU-1045,WH-02,1,80,176,0.2
2025-10-13,SKU-1046,WH-02,20,80,165,0.2
2025-10-13,SKU-1047,WH-02,134,30,63,0.2
2025-10-13,SKU-1048,WH-02,9,30,63,0.2
2025-10-13,SKU-1049,WH-02,0,50,94,0.2
2025-10-13,SKU-1050,WH-02,61,80,180,0.2
2025-10-13,SKU-1051,WH-02,328,120,247,0.2
2025-10-13,SKU-1052,WH-02,358,80,180,0.2
2025-10-13,SKU-1053,WH-02,20,50,95,0.2
2025-10-13,SKU-1054,WH-02,280,120,279,0.2
2025-10-13,SKU-1055,WH-02,104,30,61,0.2
2025-10-13,SKU-1056,WH-02,405,120,224,0.2
2025-10-13,SKU-1057,WH-02,61,120,252,0.2
2025-10-13,SKU-1058,WH-02,141,30,58,0.2
2025-10-13,SKU-1059,WH-02,220,50,110,0.2
2025-10-13,SKU-1000,WH-03,200,80,153,0.2
2025-10-13,SKU-1001,WH-03,0,30,60,0.2
2025-10-13,SKU-1002,WH-03,622,120,264,0.2
2025-10-13,SKU-1003,WH-03,21,30,66,0.2
2025-10-13,SKU-1004,WH-03,437,120,269,0.2
2025-10-13,SKU-1005,WH-03,83,30,63,0.2
2025-10-13,SKU-1006,WH-03,645,120,286,0.2
2025-10-13,SKU-1007,WH-03,376,80,181,0.2
2025-10-13,SKU-1008,WH-03,119,30,67,0.2
2025-10-13,SKU-1009,WH-03,189,80,178,0.2
2025-10-13,SKU-1010,WH-03,175,50,92,0.2
2025-10-13,SKU-1011,WH-03,490,120,226,0.2
2025-10-13,SKU-1012,WH-03,153,30,71,0.2
2025-10-13,SKU-1013,WH-03,210,80,157,0.2
2025-10-13,SKU-1014,WH-03,133,50,94,0.2
2025-10-13,SKU-1015,WH-03,232,50,117,0.2
2025-10-13,SKU-1016,WH-03,191,80,155,0.2
2025-10-13,SKU-1017,WH-03,537,120,234,0.2
2025-10-13,SKU-1018,WH-03,115,30,70,0.2
2025-10-13,SKU-1019,WH-03,0,120,255,0.2
2025-10-13,SKU-1020,WH-03,158,50,108,0.2
2025-10-13,SKU-1021,WH-03,172,80,146,0.2
2025-10-13,SKU-1022,WH-03,289,120,274,0.2
2025-10-13,SKU-1023,WH-03,11,30,61,0.2
2025-10-13,SKU-1024,WH-03,8,30,65,0.2
2025-10-13,SKU-1025,WH-03,97,30,57,0.2
2025-10-13,SKU-1026,WH-03,482,120,277,0.2
2025-10-13,SKU-1027,WH-03,14,30,61,0.2
2025-10-13,SKU-1028,WH-03,0,120,217,0.2
2025-10-13,SKU-1029,WH-03,97,30,61,0.2
2025-10-13,SKU-1030,WH-03,33,50,100,0.2
2025-10-13,SKU-1031,WH-03,188,50,105,0.2
2025-10-13,SKU-1032,WH-03,407,120,258,0.2
2025-10-13,SKU-1033,WH-03,365,120,243,0.2
2025-10-13,SKU-1034,WH-03,248,80,145,0.2
2025-10-13,SKU-1035,WH-03,175,50,95,0.2
2025-10-13,SKU-1036,WH-03,266,120,253,0.2
2025-10-13,SKU-1037,WH-03,372,120,250,0.2
2025-10-13,SKU-1038,WH-03,99,30,57,0.2
2025-10-13,SKU-1039,WH-03,586,120,285,0.2
2025-10-13,SKU-1040,WH-03,13,30,64,0.2
2025-10-13,SKU-1041,WH-03,59,30,58,0.2
2025-10-13,SKU-1042,WH-03,624,120,280,0.2
2025-10-13,SKU-1043,WH-03,179,50,94,0.2
2025-10-13,SKU-1044,WH-03,253,120,216,0.2
2025-10-13,SKU-1045,WH-03,369,80,183,0.2
2025-10-13,SKU-1046,WH-03,491,120,284,0.2
2025-10-13,SKU-1047,WH-03,174,80,168,0.2
2025-10-13,SKU-1048,WH-03,210,50,99,0.2
2025-10-13,SKU-1049,WH-03,497,120,229,0.2
2025-10-13,SKU-1050,WH-03,0,80,180,0.2
2025-10-13,SKU-1051,WH-03,127,30,61,0.2
2025-10-13,SKU-1052,WH-03,87,30,55,0.2
2025-10-13,SKU-1053,WH-03,189,50,90,0.2
2025-10-13,SKU-1054,WH-03,205,80,161,0.2
2025-10-13,SKU-1055,WH-03,0,80,174,0.2
2025-10-13,SKU-1056,WH-03,95,50,95,0.2
2025-10-13,SKU-1057,WH-03,308,80,149,0.2
2025-10-13,SKU-1058,WH-03,76,30,65,0.2
2025-10-13,SKU-1059,WH-03,56,30,55,0.2
2025-10-13,SKU-1000,WH-04,11,120,279,0.2
2025-10-13,SKU-1001,WH-04,373,80,156,0.2
2025-10-13,SKU-1002,WH-04,305,80,154,0.2
2025-10-13,SKU-1003,WH-04,104,50,103,0.2
2025-10-13,SKU-1004,WH-04,45,80,187,0.2
2025-10-13,SKU-1005,WH-04,97,30,56,0.2
2025-10-13,SKU-1006,WH-04,359,80,188,0.2
2025-10-13,SKU-1007,WH-04,65,30,57,0.2
2025-10-13,SKU-1008,WH-04,367,80,167,0.2
2025-10-13,SKU-1009,WH-04,361,80,145,0.2
2025-10-13,SKU-1010,WH-04,506,120,237,0.2
2025-10-13,SKU-1011,WH-04,372,120,283,0.2
2025-10-13,SKU-1012,WH-04,147,50,107,0.2
2025-10-13,SKU-1013,WH-04,22,30,69,0.2
2025-10-13,SKU-1014,WH-04,0,80,177,0.2
2025-10-13,SKU-1015,WH-04,166,80,162,0.2
2025-10-13,SKU-1016,WH-04,361,80,190,0.2
2025-10-13,SKU-1017,WH-04,75,30,67,0.2
2025-10-13,SKU-1018,WH-04,140,30,60,0.2
2025-10-13,SKU-1019,WH-04,379,120,223,0.2
2025-10-13,SKU-1020,WH-04,402,80,178,0.2
2025-10-13,SKU-1021,WH-04,96,30,58,0.2
2025-10-13,SKU-1022,WH-04,96,30,68,0.2
2025-10-13,SKU-1023,WH-04,253,120,247,0.2
2025-10-13,SKU-1024,WH-04,233,50,94,0.2
2025-10-13,SKU-1025,WH-04,216,50,104,0.2
2025-10-13,SKU-1026,WH-04,145,30,61,0.2
2025-10-13,SKU-1027,WH-04,214,50,115,0.2
2025-10-13,SKU-1028,WH-04,24,30,56,0.2
2025-10-13,SKU-1029,WH-04,111,50,107,0.2
2025-10-13,SKU-1030,WH-04,283,120,248,0.2
2025-10-13,SKU-1031,WH-04,139,30,67,0.2
2025-10-13,SKU-1032,WH-04,266,50,117,0.2
2025-10-13,SKU-1033,WH-04,108,30,59,0.2
2025-10-13,SKU-1034,WH-04,0,50,93,0.2
2025-10-13,SKU-1035,WH-04,253,50,111,0.2
2025-10-13,SKU-1036,WH-04,317,120,259,0.2
2025-10-13,SKU-1037,WH-04,253,80,181,0.2
2025-10-13,SKU-1038,WH-04,228,80,153,0.2
2025-10-13,SKU-1039,WH-04,530,120,217,0.2
2025-10-13,SKU-1040,WH-04,484,120,260,0.2
2025-10-13,SKU-1041,WH-04,216,80,175,0.2
2025-10-13,SKU-1042,WH-04,29,120,254,0.2
2025-10-13,SKU-1043,WH-04,572,120,260,0.2
2025-10-13,SKU-1044,WH-04,130,50,117,0.2
2025-10-13,SKU-1045,WH-04,79,30,63,0.2
2025-10-13,SKU-1046,WH-04,151,30,66,0.2
2025-10-13,SKU-1047,WH-04,523,120,276,0.2
2025-10-13,SKU-1048,WH-04,170,30,69,0.2
2025-10-13,SKU-1049,WH-04,137,30,64,0.2
2025-10-13,SKU-1050,WH-04,147,30,71,0.2
2025-10-13,SKU-1051,WH-04,5,80,158,0.2
2025-10-13,SKU-1052,WH-04,84,30,55,0.2
2025-10-13,SKU-1053,WH-04,368,80,177,0.2
2025-10-13,SKU-1054,WH-04,689,120,283,0.2
2025-10-13,SKU-1055,WH-04,168,50,118,0.2
2025-10-13,SKU-1056,WH-04,192,50,114,0.2
2025-10-13,SKU-1057,WH-04,318,120,251,0.2
2025-10-13,SKU-1058,WH-04,232,50,96,0.2
2025-10-13,SKU-1059,WH-04,217,80,163,0.2
2025-10-20,SKU-1000,WH-01,102,50,100,0.2
2025-10-20,SKU-1001,WH-01,80,30,62,0.2
2025-10-20,SKU-1002,WH-01,179,50,117,0.2
2025-10-20,SKU-1003,WH-01,141,50,92,0.2
2025-10-20,SKU-1004,WH-01,220,50,99,0.2
2025-10-20,SKU-1005,WH-01,146,30,67,0.2
2025-10-20,SKU-1006,WH-01,155,50,111,0.2
2025-10-20,SKU-1007,WH-01,536,120,244,0.2
2025-10-20,SKU-1008,WH-01,335,80,157,0.2
2025-10-20,SKU-1009,WH-01,232,50,113,0.2
2025-10-20,SKU-1010,WH-01,140,50,99,0.2
2025-10-20,SKU-1011,WH-01,0,30,63,0.2
2025-10-20,SKU-1012,WH-01,308,120,269,0.2
2025-10-20,SKU-1013,WH-01,543,120,252,0.2
2025-10-20,SKU-1014,WH-01,513,120,251,0.2
2025-10-20,SKU-1015,WH-01,203,50,90,0.2
2025-10-20,SKU-1016,WH-01,366,80,149,0.2
2025-10-20,SKU-1017,WH-01,230,50,113,0.2
2025-10-20,SKU-1018,WH-01,213,80,156,0.2
2025-10-20,SKU-1019,WH-01,78,30,62,0.2
2025-10-20,SKU-1020,WH-01,18,120,271,0.2
2025-10-20,SKU-1021,WH-01,147,30,61,0.2
2025-10-20,SKU-1022,WH-01,23,30,60,0.2
2025-10-20,SKU-1023,WH-01,538,120,234,0.2
2025-10-20,SKU-1024,WH-01,467,120,270,0.2
2025-10-20,SKU-1025,WH-01,661,120,267,0.2
2025-10-20,SKU-1026,WH-01,292,80,158,0.2
2025-10-20,SKU-1027,WH-01,276,120,227,0.2
2025-10-20,SKU-1028,WH-01,182,50,93,0.2
2025-10-20,SKU-1029,WH-01,304,120,284,0.2
2025-10-20,SKU-1030,WH-01,134,30,67,0.2
2025-10-20,SKU-1031,WH-01,102,30,62,0.2
2025-10-20,SKU-1032,WH-01,15,30,67,0.2
2025-10-20,SKU-1033,WH-01,21,80,148,0.2
2025-10-20,SKU-1034,WH-01,325,80,168,0.2
2025-10-20,SKU-1035,WH-01,313,120,283,0.2
2025-10-20,SKU-1036,WH-01,70,30,61,0.2
2025-10-20,SKU-1037,WH-01,216,80,155,0.2
2025-10-20,SKU-1038,WH-01,362,120,281,0.2
2025-10-20,SKU-1039,WH-01,7,30,68,0.2
2025-10-20,SKU-1040,WH-01,0,80,147,0.2
2025-10-20,SKU-1041,WH-01,74,30,67,0.2
2025-10-20,SKU-1042,WH-01,5,80,188,0.2
2025-10-20,SKU-1043,WH-01,333,80,171,0.2
2025-10-20,SKU-1044,WH-01,473,120,286,0.2
2025-10-20,SKU-1045,WH-01,325,120,239,0.2
2025-10-20,SKU-1046,WH-01,134,30,64,0.2
2025-10-20,SKU-1047,WH-01,201,50,109,0.2
2025-10-20,SKU-1048,WH-01,365,120,243,0.2
2025-10-20,SKU-1049,WH-01,104,30,56,0.2
2025-10-20,SKU-1050,WH-01,69,120,256,0.2
2025-10-20,SKU-1051,WH-01,175,50,118,0.2
2025-10-20,SKU-1052,WH-01,277,80,156,0.2
2025-10-20,SKU-1053,WH-01,131,30,57,0.2
2025-10-20,SKU-1054,WH-01,246,50,116,0.2
2025-10-20,SKU-1055,WH-01,43,50,109,0.2
2025-10-20,SKU-1056,WH-01,333,80,170,0.2
2025-10-20,SKU-1057,WH-01,562,120,241,0.2
2025-10-20,SKU-1058,WH-01,199,50,107,0.2
2025-10-20,SKU-1059,WH-01,88,30,65,0.2
2025-10-20,SKU-1000,WH-02,398,80,165,0.2
2025-10-20,SKU-1001,WH-02,594,120,241,0.2
2025-10-20,SKU-1002,WH-02,262,50,116,0.2
2025-10-20,SKU-1003,WH-02,209,50,110,0.2
2025-10-20,SKU-1004,WH-02,123,30,64,0.2
2025-10-20,SKU-1005,WH-02,316,120,286,0.2
2025-10-20,SKU-1006,WH-02,24,50,92,0.2
2025-10-20,SKU-1007,WH-02,82,30,58,0.2
2025-10-20,SKU-1008,WH-02,334,80,183,0.2
2025-10-20,SKU-1009,WH-02,152,50,114,0.2
2025-10-20,SKU-1010,WH-02,253,50,105,0.2
2025-10-20,SKU-1011,WH-02,0,30,54,0.2
2025-10-20,SKU-1012,WH-02,117,50,113,0.2
2025-10-20,SKU-1013,WH-02,83,30,55,0.2
2025-10-20,SKU-1014,WH-02,195,50,106,0.2
2025-10-20,SKU-1015,WH-02,46,80,164,0.2
2025-10-20,SKU-1016,WH-02,294,80,190,0.2
2025-10-20,SKU-1017,WH-02,124,30,58,0.2
2025-10-20,SKU-1018,WH-02,179,50,111,0.2
2025-10-20,SKU-1019,WH-02,152,50,115,0.2
2025-10-20,SKU-1020,WH-02,266,120,260,0.2
2025-10-20,SKU-1021,WH-02,233,50,100,0.2
2025-10-20,SKU-1022,WH-02,430,120,234,0.2
2025-10-20,SKU-1023,WH-02,213,80,146,0.2
2025-10-20,SKU-1024,WH-02,1,120,243,0.2
2025-10-20,SKU-1025,WH-02,144,50,100,0.2
2025-10-20,SKU-1026,WH-02,479,120,242,0.2
2025-10-20,SKU-1027,WH-02,67,30,64,0.2
2025-10-20,SKU-1028,WH-02,510,120,287,0.2
2025-10-20,SKU-1029,WH-02,78,30,70,0.2
2025-10-20,SKU-1030,WH-02,288,80,157,0.2
2025-10-20,SKU-1031,WH-02,204,50,115,0.2
2025-10-20,SKU-1032,WH-02,554,120,264,0.2
2025-10-20,SKU-1033,WH-02,77,80,170,0.2
2025-10-20,SKU-1034,WH-02,63,30,58,0.2
2025-10-20,SKU-1035,WH-02,497,120,270,0.2
2025-10-20,SKU-1036,WH-02,120,50,106,0.2
2025-10-20,SKU-1037,WH-02,281,80,183,0.2
2025-10-20,SKU-1038,WH-02,209,50,95,0.2
2025-10-20,SKU-1039,WH-02,70,30,55,0.2
2025-10-20,SKU-1040,WH-02,125,30,57,0.2
2025-10-20,SKU-1041,WH-02,350,80,172,0.2
2025-10-20,SKU-1042,WH-02,315,80,148,0.2
2025-10-20,SKU-1043,WH-02,359,80,146,0.2
2025-10-20,SKU-1044,WH-02,521,120,247,0.2
2025-10-20,SKU-1045,WH-02,152,50,91,0.2
2025-10-20,SKU-1046,WH-02,0,80,180,0.2
2025-10-20,SKU-1047,WH-02,49,50,97,0.2
2025-10-20,SKU-1048,WH-02,395,120,258,0.2
2025-10-20,SKU-1049,WH-02,337,120,252,0.2
2025-10-20,SKU-1050,WH-02,234,50,103,0.2
2025-10-20,SKU-1051,WH-02,0,50,110,0.2
2025-10-20,SKU-1052,WH-02,135,50,105,0.2
2025-10-20,SKU-1053,WH-02,116,50,114,0.2
2025-10-20,SKU-1054,WH-02,78,120,217,0.2
2025-10-20,SKU-1055,WH-02,56,80,178,0.2
2025-10-20,SKU-1056,WH-02,86,30,69,0.2
2025-10-20,SKU-1057,WH-02,139,50,91,0.2
2025-10-20,SKU-1058,WH-02,408,80,171,0.2
2025-10-20,SKU-1059,WH-02,95,30,66,0.2
2025-10-20,SKU-1000,WH-03,218,80,159,0.2
2025-10-20,SKU-1001,WH-03,579,120,264,0.2
2025-10-20,SKU-1002,WH-03,334,80,152,0.2
2025-10-20,SKU-1003,WH-03,240,50,106,0.2
2025-10-20,SKU-1004,WH-03,351,80,183,0.2
2025-10-20,SKU-1005,WH-03,332,80,181,0.2
2025-10-20,SKU-1006,WH-03,102,30,60,0.2
2025-10-20,SKU-1007,WH-03,405,80,176,0.2
2025-10-20,SKU-1008,WH-03,115,50,114,0.2
2025-10-20,SKU-1009,WH-03,140,30,64,0.2
2025-10-20,SKU-1010,WH-03,330,80,157,0.2
2025-10-20,SKU-1011,WH-03,183,50,101,0.2
2025-10-20,SKU-1012,WH-03,0,120,246,0.2
2025-10-20,SKU-1013,WH-03,517,120,217,0.2
2025-10-20,SKU-1014,WH-03,200,50,113,0.2
2025-10-20,SKU-1015,WH-03,271,50,116,0.2
2025-10-20,SKU-1016,WH-03,105,30,61,0.2
2025-10-20,SKU-1017,WH-03,97,30,59,0.2
2025-10-20,SKU-1018,WH-03,183,50,102,0.2
2025-10-20,SKU-1019,WH-03,82,120,217,0.2
2025-10-20,SKU-1020,WH-03,531,120,266,0.2
2025-10-20,SKU-1021,WH-03,541,120,269,0.2
2025-10-20,SKU-1022,WH-03,163,50,92,0.2
2025-10-20,SKU-1023,WH-03,204,50,94,0.2
2025-10-20,SKU-1024,WH-03,470,120,269,0.2
2025-10-20,SKU-1025,WH-03,29,50,108,0.2
2025-10-20,SKU-1026,WH-03,217,50,99,0.2
2025-10-20,SKU-1027,WH-03,306,80,178,0.2
2025-10-20,SKU-1028,WH-03,377,120,236,0.2
2025-10-20,SKU-1029,WH-03,176,50,118,0.2
2025-10-20,SKU-1030,WH-03,539,120,254,0.2
2025-10-20,SKU-1031,WH-03,128,30,57,0.2
2025-10-20,SKU-1032,WH-03,378,80,154,0.2
2025-10-20,SKU-1033,WH-03,242,50,100,0.2
2025-10-20,SKU-1034,WH-03,306,80,148,0.2
2025-10-20,SKU-1035,WH-03,176,50,90,0.2
2025-10-20,SKU-1036,WH-03,117,30,65,0.2
2025-10-20,SKU-1037,WH-03,425,80,179,0.2
2025-10-20,SKU-1038,WH-03,183,80,173,0.2
2025-10-20,SKU-1039,WH-03,132,30,65,0.2
2025-10-20,SKU-1040,WH-03,225,80,151,0.2
2025-10-20,SKU-1041,WH-03,87,30,56,0.2
2025-10-20,SKU-1042,WH-03,404,120,262,0.2
2025-10-20,SKU-1043,WH-03,190,50,94,0.2
2025-10-20,SKU-1044,WH-03,7,80,151,0.2
2025-10-20,SKU-1045,WH-03,398,80,191,0.2
2025-10-20,SKU-1046,WH-03,169,30,68,0.2
2025-10-20,SKU-1047,WH-03,174,30,70,0.2
2025-10-20,SKU-1048,WH-03,330,120,226,0.2
2025-10-20,SKU-1049,WH-03,170,50,96,0.2
2025-10-20,SKU-1050,WH-03,253,120,221,0.2
2025-10-20,SKU-1051,WH-03,164,50,91,0.2
2025-10-20,SKU-1052,WH-03,327,120,277,0.2
2025-10-20,SKU-1053,WH-03,300,80,164,0.2
2025-10-20,SKU-1054,WH-03,116,30,56,0.2
2025-10-20,SKU-1055,WH-03,126,30,65,0.2
2025-10-20,SKU-1056,WH-03,0,80,167,0.2
2025-10-20,SKU-1057,WH-03,316,80,184,0.2
2025-10-20,SKU-1058,WH-03,361,80,167,0.2
2025-10-20,SKU-1059,WH-03,371,120,239,0.2
2025-10-20,SKU-1000,WH-04,331,120,281,0.2
2025-10-20,SKU-1001,WH-04,337,80,171,0.2
2025-10-20,SKU-1002,WH-04,130,50,98,0.2
2025-10-20,SKU-1003,WH-04,33,50,111,0.2
2025-10-20,SKU-1004,WH-04,146,50,90,0.2
2025-10-20,SKU-1005,WH-04,279,50,112,0.2
2025-10-20,SKU-1006,WH-04,146,50,96,0.2
2025-10-20,SKU-1007,WH-04,196,50,115,0.2
2025-10-20,SKU-1008,WH-04,467,80,188,0.2
2025-10-20,SKU-1009,WH-04,328,80,167,0.2
2025-10-20,SKU-1010,WH-04,124,30,57,0.2
2025-10-20,SKU-1011,WH-04,29,30,56,0.2
2025-10-20,SKU-1012,WH-04,400,120,250,0.2
2025-10-20,SKU-1013,WH-04,0,50,106,0.2
2025-10-20,SKU-1014,WH-04,87,30,64,0.2
2025-10-20,SKU-1015,WH-04,142,30,60,0.2
2025-10-20,SKU-1016,WH-04,599,120,267,0.2
2025-10-20,SKU-1017,WH-04,213,50,90,0.2
2025-10-20,SKU-1018,WH-04,5,120,287,0.2
2025-10-20,SKU-1019,WH-04,289,80,150,0.2
2025-10-20,SKU-1020,WH-04,379,80,185,0.2
2025-10-20,SKU-1021,WH-04,154,30,63,0.2
2025-10-20,SKU-1022,WH-04,9,50,95,0.2
2025-10-20,SKU-1023,WH-04,241,50,99,0.2
2025-10-20,SKU-1024,WH-04,197,50,104,0.2
2025-10-20,SKU-1025,WH-04,87,30,54,0.2
2025-10-20,SKU-1026,WH-04,253,120,221,0.2
2025-10-20,SKU-1027,WH-04,390,120,243,0.2
2025-10-20,SKU-1028,WH-04,82,30,66,0.2
2025-10-20,SKU-1029,WH-04,325,120,258,0.2
2025-10-20,SKU-1030,WH-04,17,120,276,0.2
2025-10-20,SKU-1031,WH-04,107,120,281,0.2
2025-10-20,SKU-1032,WH-04,286,80,155,0.2
2025-10-20,SKU-1033,WH-04,481,120,229,0.2
2025-10-20,SKU-1034,WH-04,101,30,59,0.2
2025-10-20,SKU-1035,WH-04,206,50,117,0.2
2025-10-20,SKU-1036,WH-04,195,80,182,0.2
2025-10-20,SKU-1037,WH-04,77,30,55,0.2
2025-10-20,SKU-1038,WH-04,0,80,181,0.2
2025-10-20,SKU-1039,WH-04,167,50,104,0.2
2025-10-20,SKU-1040,WH-04,0,30,70,0.2
2025-10-20,SKU-1041,WH-04,248,80,144,0.2
2025-10-20,SKU-1042,WH-04,21,30,70,0.2
2025-10-20,SKU-1043,WH-04,144,50,108,0.2
2025-10-20,SKU-1044,WH-04,167,50,98,0.2
2025-10-20,SKU-1045,WH-04,125,30,60,0.2
2025-10-20,SKU-1046,WH-04,109,50,103,0.2
2025-10-20,SKU-1047,WH-04,129,30,69,0.2
2025-10-20,SKU-1048,WH-04,117,30,57,0.2
2025-10-20,SKU-1049,WH-04,131,30,60,0.2
2025-10-20,SKU-1050,WH-04,262,80,149,0.2
2025-10-20,SKU-1051,WH-04,169,50,119,0.2
2025-10-20,SKU-1052,WH-04,401,120,265,0.2
2025-10-20,SKU-1053,WH-04,117,30,69,0.2
2025-10-20,SKU-1054,WH-04,353,120,240,0.2
2025-10-20,SKU-1055,WH-04,292,80,184,0.2
2025-10-20,SKU-1056,WH-04,95,30,62,0.2
2025-10-20,SKU-1057,WH-04,420,120,284,0.2
2025-10-20,SKU-1058,WH-04,288,80,156,0.2
2025-10-20,SKU-1059,WH-04,64,30,57,0.2
2025-10-27,SKU-1000,WH-01,572,120,235,0.2
2025-10-27,SKU-1001,WH-01,292,120,252,0.2
2025-10-27,SKU-1002,WH-01,386,80,182,0.2
2025-10-27,SKU-1003,WH-01,280,50,118,0.2
2025-10-27,SKU-1004,WH-01,41,50,108,0.2
2025-10-27,SKU-1005,WH-01,202,50,97,0.2
2025-10-27,SKU-1006,WH-01,529,120,279,0.2
2025-10-27,SKU-1007,WH-01,126,30,61,0.2
2025-10-27,SKU-1008,WH-01,145,30,62,0.2
2025-10-27,SKU-1009,WH-01,234,80,172,0.2
2025-10-27,SKU-1010,WH-01,75,30,60,0.2
2025-10-27,SKU-1011,WH-01,70,30,55,0.2
2025-10-27,SKU-1012,WH-01,60,80,154,0.2
2025-10-27,SKU-1013,WH-01,563,120,252,0.2
2025-10-27,SKU-1014,WH-01,673,120,270,0.2
2025-10-27,SKU-1015,WH-01,377,120,253,0.2
2025-10-27,SKU-1016,WH-01,477,120,234,0.2
2025-10-27,SKU-1017,WH-01,102,30,64,0.2
2025-10-27,SKU-1018,WH-01,274,50,112,0.2
2025-10-27,SKU-1019,WH-01,110,30,56,0.2
2025-10-27,SKU-1020,WH-01,116,30,70,0.2
2025-10-27,SKU-1021,WH-01,123,30,60,0.2
2025-10-27,SKU-1022,WH-01,5,50,110,0.2
2025-10-27,SKU-1023,WH-01,314,80,155,0.2
2025-10-27,SKU-1024,WH-01,202,80,184,0.2
2025-10-27,SKU-1025,WH-01,372,80,185,0.2
2025-10-27,SKU-1026,WH-01,250,80,145,0.2
2025-10-27,SKU-1027,WH-01,47,120,263,0.2
2025-10-27,SKU-1028,WH-01,143,30,58,0.2
2025-10-27,SKU-1029,WH-01,129,50,110,0.2
2025-10-27,SKU-1030,WH-01,331,120,277,0.2
2025-10-27,SKU-1031,WH-01,121,30,61,0.2
2025-10-27,SKU-1032,WH-01,12,80,176,0.2
2025-10-27,SKU-1033,WH-01,94,50,93,0.2
2025-10-27,SKU-1034,WH-01,242,50,108,0.2
2025-10-27,SKU-1035,WH-01,118,30,61,0.2
2025-10-27,SKU-1036,WH-01,187,50,95,0.2
2025-10-27,SKU-1037,WH-01,563,120,267,0.2
2025-10-27,SKU-1038,WH-01,14,50,108,0.2
2025-10-27,SKU-1039,WH-01,211,50,96,0.2
2025-10-27,SKU-1040,WH-01,310,80,151,0.2
2025-10-27,SKU-1041,WH-01,257,50,110,0.2
2025-10-27,SKU-1042,WH-01,235,50,105,0.2
2025-10-27,SKU-1043,WH-01,236,120,216,0.2
2025-10-27,SKU-1044,WH-01,398,120,256,0.2
2025-10-27,SKU-1045,WH-01,454,80,191,0.2
2025-10-27,SKU-1046,WH-01,233,50,117,0.2
2025-10-27,SKU-1047,WH-01,192,50,102,0.2
2025-10-27,SKU-1048,WH-01,0,50,111,0.2
2025-10-27,SKU-1049,WH-01,432,120,271,0.2
2025-10-27,SKU-1050,WH-01,176,50,92,0.2
2025-10-27,SKU-1051,WH-01,132,50,114,0.2
2025-10-27,SKU-1052,WH-01,140,30,63,0.2
2025-10-27,SKU-1053,WH-01,132,30,69,0.2
2025-10-27,SKU-1054,WH-01,240,120,231,0.2
2025-10-27,SKU-1055,WH-01,376,80,160,0.2
2025-10-27,SKU-1056,WH-01,327,120,245,0.2
2025-10-27,SKU-1057,WH-01,451,120,245,0.2
2025-10-27,SKU-1058,WH-01,352,120,223,0.2
2025-10-27,SKU-1059,WH-01,138,50,105,0.2
2025-10-27,SKU-1000,WH-02,130,30,59,0.2
2025-10-27,SKU-1001,WH-02,245,50,100,0.2
2025-10-27,SKU-1002,WH-02,164,50,91,0.2
2025-10-27,SKU-1003,WH-02,250,80,190,0.2
2025-10-27,SKU-1004,WH-02,138,30,57,0.2
2025-10-27,SKU-1005,WH-02,293,80,150,0.2
2025-10-27,SKU-1006,WH-02,547,120,242,0.2
2025-10-27,SKU-1007,WH-02,17,120,243,0.2
2025-10-27,SKU-1008,WH-02,386,80,184,0.2
2025-10-27,SKU-1009,WH-02,247,50,115,0.2
2025-10-27,SKU-1010,WH-02,0,120,253,0.2
2025-10-27,SKU-1011,WH-02,173,50,91,0.2
2025-10-27,SKU-1012,WH-02,28,120,216,0.2
2025-10-27,SKU-1013,WH-02,0,30,65,0.2
2025-10-27,SKU-1014,WH-02,96,30,68,0.2
2025-10-27,SKU-1015,WH-02,483,120,250,0.2
2025-10-27,SKU-1016,WH-02,87,30,67,0.2
2025-10-27,SKU-1017,WH-02,370,120,221,0.2
2025-10-27,SKU-1018,WH-02,50,120,233,0.2
2025-10-27,SKU-1019,WH-02,463,120,216,0.2
