order_id,order_date,product_id,warehouse_id,supplier_id,order_quantity,shipped_quantity,promised_delivery_date,actual_delivery_date,fulfillment_status
ORD-20262365,2025-09-05,SKU-1015,WH-03,SUP-105,10,10,2025-09-26,2025-09-24,OTIF
ORD-20262366,2025-09-11,SKU-1015,WH-03,SUP-104,50,50,2025-09-18,2025-09-20,Delayed - Full
ORD-20262367,2025-07-21,SKU-1004,WH-02,SUP-103,10,10,2025-08-20,2025-08-20,OTIF
ORD-20262368,2025-06-23,SKU-1029,WH-04,SUP-108,250,250,2025-07-14,2025-07-14,OTIF
ORD-20262369,2025-09-19,SKU-1028,WH-03,SUP-104,10,10,2025-09-26,2025-09-24,OTIF
ORD-20262370,2025-08-18,SKU-1013,WH-01,SUP-101,25,25,2025-08-28,2025-08-27,OTIF
ORD-20262371,2025-05-26,SKU-1011,WH-03,SUP-104,10,10,2025-06-02,2025-06-02,OTIF
ORD-20262372,2025-10-01,SKU-1056,WH-01,SUP-106,10,10,2025-10-11,2025-10-10,OTIF
ORD-20262373,2025-02-24,SKU-1023,WH-04,SUP-108,25,19,2025-03-17,2025-03-17,On-Time - Partial
ORD-20262374,2025-08-15,SKU-1058,WH-03,SUP-101,50,50,2025-08-25,2025-08-25,OTIF
ORD-20262375,2025-03-18,SKU-1013,WH-04,SUP-107,50,50,2025-04-17,2025-04-15,OTIF
ORD-20262376,2025-01-11,SKU-1006,WH-02,SUP-101,100,100,2025-01-21,2025-01-20,OTIF
ORD-20262377,2025-08-28,SKU-1025,WH-01,SUP-105,100,100,2025-09-18,2025-09-17,OTIF
ORD-20262378,2025-09-09,SKU-1041,WH-01,SUP-111,25,25,2025-09-23,2025-09-21,OTIF
ORD-20262379,2025-09-03,SKU-1039,WH-02,SUP-109,10,10,2025-09-10,2025-09-08,OTIF
ORD-20262380,2025-10-22,SKU-1022,WH-04,SUP-102,10,10,2025-11-12,2025-11-10,OTIF
ORD-20262381,2025-08-24,SKU-1007,WH-04,SUP-105,100,100,2025-09-14,2025-09-12,OTIF
ORD-20262382,2025-05-02,SKU-1022,WH-03,SUP-105,25,25,2025-05-23,2025-05-23,OTIF
ORD-20262383,2025-04-12,SKU-1036,WH-01,SUP-107,50,50,2025-05-12,2025-05-12,OTIF
ORD-20262384,2025-06-11,SKU-1049,WH-01,SUP-111,250,250,2025-06-25,2025-06-25,OTIF
ORD-20262385,2025-10-29,SKU-1050,WH-02,SUP-106,250,250,2025-11-08,2025-11-06,OTIF
ORD-20262386,2025-02-23,SKU-1001,WH-01,SUP-102,100,100,2025-03-16,2025-03-16,OTIF
ORD-20262387,2025-01-14,SKU-1022,WH-01,SUP-108,10,10,2025-02-04,2025-02-03,OTIF
ORD-20262388,2025-03-26,SKU-1050,WH-01,SUP-103,10,10,2025-04-25,2025-04-24,OTIF
ORD-20262389,2025-11-18,SKU-1032,WH-04,SUP-106,25,25,2025-11-28,2025-11-28,OTIF
ORD-20262390,2025-04-28,SKU-1024,WH-04,SUP-100,50,50,2025-05-19,2025-05-27,Delayed - Full
ORD-20262391,2025-01-22,SKU-1047,WH-03,SUP-103,50,50,2025-02-21,2025-02-21,OTIF
ORD-20262392,2025-06-02,SKU-1054,WH-04,SUP-108,10,10,2025-06-23,2025-06-23,OTIF
ORD-20262393,2025-05-22,SKU-1008,WH-01,SUP-109,100,100,2025-05-29,2025-05-28,OTIF
ORD-20262394,2025-09-27,SKU-1037,WH-02,SUP-102,25,25,2025-10-18,2025-10-17,OTIF
ORD-20262395,2025-11-19,SKU-1046,WH-02,SUP-109,10,10,2025-11-26,2025-11-24,OTIF
ORD-20262396,2025-08-08,SKU-1052,WH-04,SUP-106,10,10,2025-08-18,2025-08-16,OTIF
ORD-20262397,2025-04-10,SKU-1043,WH-04,SUP-109,25,25,2025-04-17,2025-04-15,OTIF
ORD-20262398,2025-04-27,SKU-1014,WH-03,SUP-100,250,250,2025-05-18,2025-05-17,OTIF
ORD-20262399,2025-08-28,SKU-1052,WH-04,SUP-102,25,25,2025-09-18,2025-09-18,OTIF
ORD-20262400,2025-10-24,SKU-1037,WH-02,SUP-102,25,25,2025-11-14,2025-11-14,OTIF
ORD-20262401,2025-10-15,SKU-1029,WH-03,SUP-110,250,250,2025-10-22,2025-10-22,OTIF
ORD-20262402,2025-09-10,SKU-1033,WH-03,SUP-110,25,25,2025-09-17,2025-09-17,OTIF
ORD-20262403,2025-08-25,SKU-1011,WH-04,SUP-105,50,50,2025-09-15,2025-09-14,OTIF
ORD-20262404,2025-09-26,SKU-1008,WH-03,SUP-102,100,100,2025-10-17,2025-10-17,OTIF
ORD-20262405,2025-03-18,SKU-1006,WH-04,SUP-104,25,25,2025-03-25,2025-03-27,Delayed - Full
ORD-20262406,2025-03-08,SKU-1059,WH-03,SUP-107,50,50,2025-04-07,2025-04-06,OTIF
ORD-20262407,2025-07-19,SKU-1020,WH-04,SUP-101,50,50,2025-07-29,2025-08-01,Delayed - Full
ORD-20262408,2025-01-08,SKU-1025,WH-04,SUP-109,50,46,2025-01-15,2025-01-15,On-Time - Partial
ORD-20262409,2025-10-02,SKU-1014,WH-02,SUP-110,50,50,2025-10-09,2025-10-10,Delayed - Full
ORD-20262410,2025-05-05,SKU-1049,WH-01,SUP-111,100,100,2025-05-19,2025-05-17,OTIF
ORD-20262411,2025-03-28,SKU-1019,WH-01,SUP-103,250,250,2025-04-27,2025-04-27,OTIF
ORD-20262412,2025-07-30,SKU-1012,WH-01,SUP-107,25,25,2025-08-29,2025-08-29,OTIF
ORD-20262413,2025-11-05,SKU-1028,WH-04,SUP-110,10,10,2025-11-12,2025-11-10,OTIF
ORD-20262414,2025-02-06,SKU-1046,WH-04,SUP-106,100,100,2025-02-16,2025-02-16,OTIF
ORD-20262415,2025-08-15,SKU-1045,WH-03,SUP-101,100,100,2025-08-25,2025-09-07,Delayed - Full
ORD-20262416,2025-06-05,SKU-1041,WH-01,SUP-103,50,35,2025-07-05,2025-07-05,On-Time - Partial
ORD-20262417,2025-05-19,SKU-1010,WH-03,SUP-100,25,25,2025-06-09,2025-06-10,Delayed - Full
ORD-20262418,2025-02-23,SKU-1005,WH-01,SUP-100,100,100,2025-03-16,2025-03-15,OTIF
ORD-20262419,2025-11-02,SKU-1042,WH-02,SUP-100,10,10,2025-11-23,2025-11-23,OTIF
ORD-20262420,2025-11-23,SKU-1010,WH-02,SUP-102,25,25,2025-12-14,2025-12-15,Delayed - Full
ORD-20262421,2025-06-27,SKU-1031,WH-01,SUP-102,500,500,2025-07-18,2025-07-18,OTIF
ORD-20262422,2025-09-28,SKU-1050,WH-02,SUP-107,50,50,2025-10-28,2025-10-28,OTIF
ORD-20262423,2025-02-17,SKU-1056,WH-03,SUP-107,25,25,2025-03-19,2025-03-18,OTIF
ORD-20262424,2025-10-09,SKU-1053,WH-04,SUP-100,25,23,2025-10-30,2025-11-01,Delayed - Partial
ORD-20262425,2025-11-17,SKU-1040,WH-02,SUP-102,25,25,2025-12-08,2025-12-06,OTIF
ORD-20262426,2025-07-05,SKU-1059,WH-03,SUP-100,25,25,2025-07-26,2025-07-26,OTIF
ORD-20262427,2025-08-01,SKU-1058,WH-03,SUP-110,25,22,2025-08-08,2025-08-08,On-Time - Partial
ORD-20262428,2025-10-15,SKU-1033,WH-03,SUP-103,100,100,2025-11-14,2025-11-14,OTIF
ORD-20262429,2025-09-29,SKU-1031,WH-01,SUP-106,25,25,2025-10-09,2025-10-09,OTIF
ORD-20262430,2025-03-29,SKU-1042,WH-04,SUP-108,25,25,2025-04-19,2025-04-19,OTIF
ORD-20262431,2025-04-02,SKU-1042,WH-02,SUP-110,10,10,2025-04-09,2025-04-17,Delayed - Full
ORD-20262432,2025-09-24,SKU-1039,WH-04,SUP-110,25,25,2025-10-01,2025-09-29,OTIF
ORD-20262433,2025-06-16,SKU-1057,WH-02,SUP-110,25,25,2025-06-23,2025-06-21,OTIF
ORD-20262434,2025-10-29,SKU-1041,WH-04,SUP-111,50,50,2025-11-12,2025-11-12,OTIF
ORD-20262435,2025-02-24,SKU-1029,WH-01,SUP-102,10,10,2025-03-17,2025-03-17,OTIF
ORD-20262436,2025-03-13,SKU-1038,WH-03,SUP-105,250,250,2025-04-03,2025-04-05,Delayed - Full
ORD-20262437,2025-08-20,SKU-1030,WH-03,SUP-110,500,500,2025-08-27,2025-09-25,Delayed - Full
ORD-20262438,2025-01-03,SKU-1022,WH-01,SUP-109,50,50,2025-01-10,2025-01-10,OTIF
ORD-20262439,2025-11-10,SKU-1004,WH-01,SUP-100,25,25,2025-12-01,2025-11-30,OTIF
ORD-20262440,2025-03-14,SKU-1017,WH-01,SUP-106,25,25,2025-03-24,2025-03-29,Delayed - Full
ORD-20262441,2025-08-01,SKU-1009,WH-01,SUP-110,100,100,2025-08-08,2025-08-09,Delayed - Full
ORD-20262442,2025-08-15,SKU-1053,WH-02,SUP-105,25,18,2025-09-05,2025-09-05,On-Time - Partial
ORD-20262443,2025-09-01,SKU-1015,WH-04,SUP-101,100,100,2025-09-11,2025-09-11,OTIF
ORD-20262444,2025-04-12,SKU-1016,WH-02,SUP-102,100,100,2025-05-03,2025-05-07,Delayed - Full
ORD-20262445,2025-02-11,SKU-1046,WH-01,SUP-109,10,10,2025-02-18,2025-02-17,OTIF
ORD-20262446,2025-04-28,SKU-1029,WH-01,SUP-100,50,50,2025-05-19,2025-05-27,Delayed - Full
ORD-20262447,2025-03-01,SKU-1025,WH-03,SUP-109,250,250,2025-03-08,2025-03-08,OTIF
ORD-20262448,2025-07-24,SKU-1012,WH-04,SUP-107,10,10,2025-08-23,2025-08-23,OTIF
ORD-20262449,2025-04-15,SKU-1014,WH-01,SUP-107,25,25,2025-05-15,2025-05-15,OTIF
ORD-20262450,2025-08-29,SKU-1046,WH-01,SUP-100,250,250,2025-09-19,2025-09-20,Delayed - Full
ORD-20262451,2025-10-25,SKU-1050,WH-01,SUP-109,10,10,2025-11-01,2025-11-01,OTIF
ORD-20262452,2025-06-29,SKU-1039,WH-02,SUP-100,50,50,2025-07-20,2025-08-14,Delayed - Full
ORD-20262453,2025-04-24,SKU-1046,WH-02,SUP-100,50,50,2025-05-15,2025-05-15,OTIF
ORD-20262454,2025-01-22,SKU-1048,WH-02,SUP-103,25,25,2025-02-21,2025-02-21,OTIF
ORD-20262455,2025-01-26,SKU-1016,WH-02,SUP-110,25,25,2025-02-02,2025-02-02,OTIF
ORD-20262456,2025-05-25,SKU-1018,WH-01,SUP-102,25,25,2025-06-15,2025-06-14,OTIF
ORD-20262457,2025-05-06,SKU-1025,WH-02,SUP-111,100,100,2025-05-20,2025-05-23,Delayed - Full
ORD-20262458,2025-08-10,SKU-1058,WH-01,SUP-101,50,50,2025-08-20,2025-08-20,OTIF
ORD-20262459,2025-06-30,SKU-1047,WH-01,SUP-105,25,25,2025-07-21,2025-07-20,OTIF
ORD-20262460,2025-08-15,SKU-1011,WH-03,SUP-103,100,100,2025-09-14,2025-09-14,OTIF
ORD-20262461,2025-10-22,SKU-1010,WH-04,SUP-108,50,50,2025-11-12,2025-12-01,Delayed - Full
ORD-20262462,2025-10-11,SKU-1023,WH-04,SUP-100,500,500,2025-11-01,2025-11-01,OTIF
ORD-20262463,2025-10-01,SKU-1026,WH-01,SUP-101,50,50,2025-10-11,2025-10-11,OTIF
ORD-20262464,2025-02-05,SKU-1019,WH-01,SUP-109,10,10,2025-02-12,2025-02-10,OTIF
ORD-20262465,2025-07-21,SKU-1031,WH-02,SUP-111,50,50,2025-08-04,2025-08-04,OTIF
ORD-20262466,2025-05-25,SKU-1000,WH-02,SUP-108,10,10,2025-06-15,2025-06-15,OTIF
ORD-20262467,2025-04-28,SKU-1035,WH-02,SUP-109,25,25,2025-05-05,2025-05-05,OTIF
ORD-20262468,2025-04-07,SKU-1040,WH-03,SUP-101,10,10,2025-04-17,2025-04-15,OTIF
ORD-20262469,2025-02-02,SKU-1034,WH-04,SUP-110,10,10,2025-02-09,2025-02-09,OTIF
ORD-20262470,2025-09-19,SKU-1053,WH-02,SUP-104,25,25,2025-09-26,2025-09-26,OTIF
ORD-20262471,2025-02-22,SKU-1042,WH-03,SUP-108,25,25,2025-03-15,2025-03-15,OTIF
ORD-20262472,2025-09-15,SKU-1007,WH-02,SUP-104,25,25,2025-09-22,2025-09-24,Delayed - Full
ORD-20262473,2025-07-28,SKU-1013,WH-03,SUP-108,10,10,2025-08-18,2025-08-16,OTIF
ORD-20262474,2025-10-22,SKU-1026,WH-03,SUP-101,100,100,2025-11-01,2025-10-30,OTIF
ORD-20262475,2025-01-23,SKU-1035,WH-01,SUP-108,100,100,2025-02-13,2025-02-11,OTIF
ORD-20262476,2025-08-20,SKU-1042,WH-04,SUP-109,100,100,2025-08-27,2025-08-26,OTIF
ORD-20262477,2025-08-23,SKU-1048,WH-04,SUP-107,100,75,2025-09-22,2025-09-20,On-Time - Partial
ORD-20262478,2025-07-19,SKU-1052,WH-02,SUP-106,10,10,2025-07-29,2025-07-28,OTIF
ORD-20262479,2025-10-02,SKU-1022,WH-01,SUP-105,25,25,2025-10-23,2025-10-22,OTIF
ORD-20262480,2025-06-19,SKU-1006,WH-02,SUP-103,250,250,2025-07-19,2025-07-25,Delayed - Full
ORD-20262481,2025-11-05,SKU-1025,WH-01,SUP-103,250,209,2025-12-05,2025-12-03,On-Time - Partial
ORD-20262482,2025-10-09,SKU-1024,WH-03,SUP-105,250,250,2025-10-30,2025-11-06,Delayed - Full
ORD-20262483,2025-09-28,SKU-1057,WH-03,SUP-107,10,10,2025-10-28,2025-10-26,OTIF
ORD-20262484,2025-04-18,SKU-1038,WH-04,SUP-106,25,25,2025-04-28,2025-04-28,OTIF
ORD-20262485,2025-05-22,SKU-1019,WH-04,SUP-109,100,100,2025-05-29,2025-05-27,OTIF
ORD-20262486,2025-11-23,SKU-1033,WH-04,SUP-106,50,50,2025-12-03,2025-12-03,OTIF
ORD-20262487,2025-03-07,SKU-1041,WH-02,SUP-100,100,100,2025-03-28,2025-04-09,Delayed - Full
ORD-20262488,2025-02-12,SKU-1020,WH-03,SUP-101,10,10,2025-02-22,2025-02-22,OTIF
ORD-20262489,2025-09-15,SKU-1052,WH-04,SUP-110,50,50,2025-09-22,2025-09-22,OTIF
ORD-20262490,2025-10-10,SKU-1031,WH-03,SUP-102,500,500,2025-10-31,2025-10-29,OTIF
ORD-20262491,2025-02-24,SKU-1038,WH-01,SUP-102,10,10,2025-03-17,2025-03-16,OTIF
ORD-20262492,2025-08-01,SKU-1032,WH-01,SUP-108,10,10,2025-08-22,2025-08-27,Delayed - Full
ORD-20262493,2025-08-05,SKU-1046,WH-03,SUP-109,10,10,2025-08-12,2025-08-10,OTIF
ORD-20262494,2025-10-28,SKU-1044,WH-03,SUP-101,50,50,2025-11-07,2025-11-08,Delayed - Full
ORD-20262495,2025-11-24,SKU-1002,WH-01,SUP-103,100,100,2025-12-24,2025-12-22,OTIF
ORD-20262496,2025-07-10,SKU-1037,WH-03,SUP-103,25,25,2025-08-09,2025-08-09,OTIF
ORD-20262497,2025-05-10,SKU-1037,WH-01,SUP-102,25,25,2025-05-31,2025-05-31,OTIF
ORD-20262498,2025-10-27,SKU-1044,WH-03,SUP-101,50,50,2025-11-06,2025-11-14,Delayed - Full
ORD-20262499,2025-10-14,SKU-1040,WH-04,SUP-103,250,250,2025-11-13,2025-11-13,OTIF
ORD-20262500,2025-04-30,SKU-1016,WH-04,SUP-107,50,50,2025-05-30,2025-05-28,OTIF
ORD-20262501,2025-04-04,SKU-1031,WH-01,SUP-101,25,25,2025-04-14,2025-04-14,OTIF
ORD-20262502,2025-10-15,SKU-1032,WH-02,SUP-111,10,10,2025-10-29,2025-10-27,OTIF
ORD-20262503,2025-09-13,SKU-1047,WH-04,SUP-102,25,15,2025-10-04,2025-10-04,On-Time - Partial
ORD-20262504,2025-04-16,SKU-1028,WH-01,SUP-106,25,25,2025-04-26,2025-04-26,OTIF
ORD-20262505,2025-10-19,SKU-1005,WH-02,SUP-101,250,250,2025-10-29,2025-11-05,Delayed - Full
ORD-20262506,2025-09-18,SKU-1007,WH-04,SUP-103,25,25,2025-10-18,2025-10-18,OTIF
ORD-20262507,2025-05-21,SKU-1055,WH-04,SUP-101,10,10,2025-05-31,2025-05-30,OTIF
ORD-20262508,2025-04-03,SKU-1053,WH-01,SUP-108,25,25,2025-04-24,2025-04-26,Delayed - Full
ORD-20262509,2025-09-22,SKU-1049,WH-02,SUP-106,100,100,2025-10-02,2025-10-02,OTIF
ORD-20262510,2025-04-02,SKU-1034,WH-02,SUP-108,10,10,2025-04-23,2025-04-23,OTIF
ORD-20262511,2025-03-17,SKU-1017,WH-01,SUP-103,25,15,2025-04-16,2025-04-14,On-Time - Partial
ORD-20262512,2025-09-29,SKU-1043,WH-02,SUP-104,100,100,2025-10-06,2025-10-04,OTIF
ORD-20262513,2025-11-25,SKU-1026,WH-02,SUP-109,25,23,2025-12-02,2025-12-02,On-Time - Partial
ORD-20262514,2025-10-13,SKU-1033,WH-01,SUP-106,10,10,2025-10-23,2025-10-23,OTIF
ORD-20262515,2025-11-08,SKU-1013,WH-02,SUP-111,25,25,2025-11-22,2025-11-20,OTIF
ORD-20262516,2025-06-24,SKU-1056,WH-01,SUP-111,25,25,2025-07-08,2025-07-07,OTIF
ORD-20262517,2025-07-03,SKU-1053,WH-03,SUP-111,10,10,2025-07-17,2025-07-17,OTIF
ORD-20262518,2025-10-10,SKU-1007,WH-02,SUP-111,25,25,2025-10-24,2025-10-24,OTIF
ORD-20262519,2025-05-02,SKU-1017,WH-02,SUP-110,500,500,2025-05-09,2025-05-07,OTIF
ORD-20262520,2025-05-21,SKU-1033,WH-01,SUP-106,100,100,2025-05-31,2025-05-30,OTIF
ORD-20262521,2025-02-02,SKU-1029,WH-03,SUP-107,50,42,2025-03-04,2025-03-04,On-Time - Partial
ORD-20262522,2025-08-15,SKU-1041,WH-02,SUP-111,250,250,2025-08-29,2025-08-29,OTIF
ORD-20262523,2025-02-19,SKU-1005,WH-02,SUP-108,25,18,2025-03-12,2025-03-20,Delayed - Partial
ORD-20262524,2025-11-14,SKU-1039,WH-04,SUP-109,10,10,2025-11-21,2025-11-20,OTIF
ORD-20262525,2025-06-10,SKU-1012,WH-01,SUP-100,25,25,2025-07-01,2025-07-05,Delayed - Full
ORD-20262526,2025-01-02,SKU-1010,WH-03,SUP-104,25,25,2025-01-09,2025-01-11,Delayed - Full
ORD-20262527,2025-02-04,SKU-1018,WH-01,SUP-111,50,50,2025-02-18,2025-02-18,OTIF
ORD-20262528,2025-07-24,SKU-1011,WH-03,SUP-108,100,100,2025-08-14,2025-08-12,OTIF
ORD-20262529,2025-06-10,SKU-1043,WH-03,SUP-101,10,10,2025-06-20,2025-06-19,OTIF
ORD-20262530,2025-09-27,SKU-1006,WH-03,SUP-101,25,17,2025-10-07,2025-10-07,On-Time - Partial
ORD-20262531,2025-01-14,SKU-1001,WH-02,SUP-107,25,25,2025-02-13,2025-02-20,Delayed - Full
ORD-20262532,2025-09-12,SKU-1028,WH-04,SUP-110,250,250,2025-09-19,2025-09-26,Delayed - Full
ORD-20262533,2025-10-26,SKU-1001,WH-03,SUP-108,250,250,2025-11-16,2025-11-16,OTIF
ORD-20262534,2025-03-26,SKU-1037,WH-02,SUP-105,10,10,2025-04-16,2025-04-14,OTIF
ORD-20262535,2025-07-01,SKU-1021,WH-03,SUP-106,25,25,2025-07-11,2025-07-10,OTIF
ORD-20262536,2025-01-16,SKU-1055,WH-02,SUP-108,100,71,2025-02-06,2025-02-06,On-Time - Partial
ORD-20262537,2025-04-30,SKU-1047,WH-04,SUP-107,25,25,2025-05-30,2025-05-28,OTIF
ORD-20262538,2025-05-17,SKU-1010,WH-02,SUP-105,10,10,2025-06-07,2025-06-07,OTIF
ORD-20262539,2025-08-13,SKU-1039,WH-04,SUP-108,25,25,2025-09-03,2025-09-01,OTIF
ORD-20262540,2025-09-05,SKU-1022,WH-03,SUP-111,50,50,2025-09-19,2025-09-23,Delayed - Full
ORD-20262541,2025-08-01,SKU-1008,WH-04,SUP-102,25,25,2025-08-22,2025-08-22,OTIF
ORD-20262542,2025-05-17,SKU-1002,WH-03,SUP-109,25,25,2025-05-24,2025-05-22,OTIF
ORD-20262543,2025-10-05,SKU-1036,WH-01,SUP-101,25,25,2025-10-15,2025-10-14,OTIF
ORD-20262544,2025-04-28,SKU-1044,WH-04,SUP-106,10,10,2025-05-08,2025-05-08,OTIF
ORD-20262545,2025-03-26,SKU-1032,WH-04,SUP-104,25,25,2025-04-02,2025-04-12,Delayed - Full
ORD-20262546,2025-02-07,SKU-1015,WH-03,SUP-109,25,25,2025-02-14,2025-02-12,OTIF
ORD-20262547,2025-04-21,SKU-1036,WH-03,SUP-110,100,100,2025-04-28,2025-04-28,OTIF
ORD-20262548,2025-09-14,SKU-1052,WH-02,SUP-102,50,50,2025-10-05,2025-10-05,OTIF
ORD-20262549,2025-03-03,SKU-1001,WH-03,SUP-109,10,10,2025-03-10,2025-03-14,Delayed - Full
ORD-20262550,2025-03-07,SKU-1047,WH-04,SUP-106,50,50,2025-03-17,2025-04-01,Delayed - Full
ORD-20262551,2025-10-14,SKU-1014,WH-02,SUP-101,10,10,2025-10-24,2025-10-30,Delayed - Full
ORD-20262552,2025-02-26,SKU-1001,WH-04,SUP-104,100,100,2025-03-05,2025-03-11,Delayed - Full
ORD-20262553,2025-07-12,SKU-1053,WH-02,SUP-101,100,100,2025-07-22,2025-07-22,OTIF
ORD-20262554,2025-04-21,SKU-1016,WH-01,SUP-110,10,10,2025-04-28,2025-04-28,OTIF
ORD-20262555,2025-03-10,SKU-1021,WH-01,SUP-105,25,25,2025-03-31,2025-04-04,Delayed - Full
ORD-20262556,2025-07-14,SKU-1046,WH-04,SUP-101,25,25,2025-07-24,2025-07-24,OTIF
ORD-20262557,2025-01-30,SKU-1015,WH-04,SUP-109,25,25,2025-02-06,2025-02-04,OTIF
ORD-20262558,2025-09-14,SKU-1005,WH-01,SUP-101,25,25,2025-09-24,2025-10-07,Delayed - Full
ORD-20262559,2025-01-19,SKU-1052,WH-03,SUP-109,50,50,2025-01-26,2025-01-26,OTIF
ORD-20262560,2025-06-29,SKU-1050,WH-04,SUP-105,100,100,2025-07-20,2025-07-25,Delayed - Full
ORD-20262561,2025-09-01,SKU-1032,WH-01,SUP-106,100,100,2025-09-11,2025-09-14,Delayed - Full
ORD-20262562,2025-10-09,SKU-1051,WH-01,SUP-107,10,10,2025-11-08,2025-11-06,OTIF
ORD-20262563,2025-07-23,SKU-1049,WH-01,SUP-108,100,100,2025-08-13,2025-08-11,OTIF
ORD-20262564,2025-11-18,SKU-1000,WH-01,SUP-111,25,25,2025-12-02,2025-12-02,OTIF
ORD-20262565,2025-11-12,SKU-1053,WH-02,SUP-104,250,250,2025-11-19,2025-11-19,OTIF
ORD-20262566,2025-09-21,SKU-1002,WH-03,SUP-107,50,50,2025-10-21,2025-10-20,OTIF
ORD-20262567,2025-04-03,SKU-1030,WH-01,SUP-109,100,100,2025-04-10,2025-04-10,OTIF
ORD-20262568,2025-08-28,SKU-1044,WH-03,SUP-105,50,50,2025-09-18,2025-09-16,OTIF
ORD-20262569,2025-11-01,SKU-1031,WH-04,SUP-100,10,10,2025-11-22,2025-11-27,Delayed - Full
ORD-20262570,2025-08-09,SKU-1003,WH-01,SUP-110,25,25,2025-08-16,2025-08-14,OTIF
ORD-20262571,2025-03-02,SKU-1006,WH-04,SUP-102,250,232,2025-03-23,2025-03-22,On-Time - Partial
ORD-20262572,2025-03-22,SKU-1000,WH-03,SUP-107,250,250,2025-04-21,2025-04-24,Delayed - Full
ORD-20262573,2025-03-14,SKU-1003,WH-01,SUP-106,25,25,2025-03-24,2025-03-24,OTIF
ORD-20262574,2025-10-30,SKU-1028,WH-04,SUP-102,10,10,2025-11-20,2025-11-20,OTIF
ORD-20262575,2025-02-14,SKU-1034,WH-01,SUP-108,10,10,2025-03-07,2025-03-07,OTIF
ORD-20262576,2025-09-05,SKU-1004,WH-02,SUP-104,25,25,2025-09-12,2025-09-13,Delayed - Full
ORD-20262577,2025-07-14,SKU-1032,WH-03,SUP-102,25,25,2025-08-04,2025-08-12,Delayed - Full
ORD-20262578,2025-07-22,SKU-1002,WH-04,SUP-104,25,25,2025-07-29,2025-07-29,OTIF
ORD-20262579,2025-05-23,SKU-1016,WH-01,SUP-106,50,50,2025-06-02,2025-06-02,OTIF
ORD-20262580,2025-10-08,SKU-1031,WH-04,SUP-108,10,10,2025-10-29,2025-10-29,OTIF
ORD-20262581,2025-01-07,SKU-1020,WH-03,SUP-104,25,25,2025-01-14,2025-01-20,Delayed - Full
ORD-20262582,2025-08-30,SKU-1051,WH-04,SUP-105,10,10,2025-09-20,2025-10-03,Delayed - Full
ORD-20262583,2025-11-07,SKU-1039,WH-01,SUP-110,10,10,2025-11-14,2025-11-13,OTIF
ORD-20262584,2025-03-21,SKU-1021,WH-02,SUP-110,100,100,2025-03-28,2025-03-26,OTIF
ORD-20262585,2025-06-05,SKU-1011,WH-01,SUP-107,25,25,2025-07-05,2025-07-05,OTIF
ORD-20262586,2025-02-25,SKU-1005,WH-01,SUP-103,10,10,2025-03-27,2025-03-27,OTIF
ORD-20262587,2025-10-15,SKU-1045,WH-01,SUP-110,25,25,2025-10-22,2025-10-27,Delayed - Full
ORD-20262588,2025-06-16,SKU-1035,WH-04,SUP-106,25,25,2025-06-26,2025-06-24,OTIF
ORD-20262589,2025-10-09,SKU-1052,WH-02,SUP-108,50,50,2025-10-30,2025-10-28,OTIF
ORD-20262590,2025-08-02,SKU-1049,WH-02,SUP-109,25,25,2025-08-09,2025-08-15,Delayed - Full
ORD-20262591,2025-05-20,SKU-1024,WH-04,SUP-101,25,25,2025-05-30,2025-05-30,OTIF
ORD-20262592,2025-11-14,SKU-1013,WH-03,SUP-104,10,9,2025-11-21,2025-11-23,Delayed - Partial
ORD-20262593,2025-10-09,SKU-1042,WH-01,SUP-101,50,50,2025-10-19,2025-10-24,Delayed - Full
ORD-20262594,2025-09-22,SKU-1021,WH-04,SUP-103,50,50,2025-10-22,2025-10-22,OTIF
ORD-20262595,2025-02-06,SKU-1047,WH-03,SUP-105,50,50,2025-02-27,2025-02-27,OTIF
ORD-20262596,2025-04-25,SKU-1013,WH-04,SUP-107,10,10,2025-05-25,2025-05-23,OTIF
ORD-20262597,2025-01-30,SKU-1040,WH-01,SUP-106,250,250,2025-02-09,2025-02-10,Delayed - Full
ORD-20262598,2025-06-15,SKU-1038,WH-02,SUP-106,25,25,2025-06-25,2025-06-28,Delayed - Full
ORD-20262599,2025-11-07,SKU-1038,WH-01,SUP-105,10,10,2025-11-28,2025-11-28,OTIF
ORD-20262600,2025-02-12,SKU-1055,WH-04,SUP-102,25,25,2025-03-05,2025-03-07,Delayed - Full
ORD-20262601,2025-10-09,SKU-1011,WH-02,SUP-108,25,25,2025-10-30,2025-10-30,OTIF
ORD-20262602,2025-05-22,SKU-1035,WH-01,SUP-101,50,50,2025-06-01,2025-05-30,OTIF
ORD-20262603,2025-05-26,SKU-1045,WH-01,SUP-105,25,25,2025-06-16,2025-06-16,OTIF
ORD-20262604,2025-11-19,SKU-1059,WH-02,SUP-103,25,25,2025-12-19,2025-12-19,OTIF
ORD-20262605,2025-01-28,SKU-1045,WH-01,SUP-105,100,100,2025-02-18,2025-02-18,OTIF
ORD-20262606,2025-08-27,SKU-1023,WH-01,SUP-109,25,25,2025-09-03,2025-09-20,Delayed - Full
ORD-20262607,2025-10-24,SKU-1020,WH-04,SUP-108,10,10,2025-11-14,2025-11-24,Delayed - Full
ORD-20262608,2025-03-31,SKU-1009,WH-02,SUP-101,25,23,2025-04-10,2025-04-10,On-Time - Partial
